source_country,non_stereotype,stereotype,unsure,mean_offensive_score,identity,attribute,row_count,translated_identity,translated_attribute_list,identity_country_name
Argentina,0,3,0,2.5,Argentina,atento,12815,Argentina,atento,Argentina
Argentina,0,3,0,2.5,Spain,atento,12815,Spain,atento,Spain
Argentina,0,3,0,2.5,Peru,comida picante,12815,Peru,comida picante,Peru
Argentina,0,3,0,2.5,Brazil,campeón mundial,12815,Brazil,campeón mundial,Brazil
Argentina,0,3,0,2.5,Germany,campeón mundial,12815,Germany,campeón mundial,Germany
Argentina,0,3,0,2.5,Italy,campeón mundial,12815,Italy,campeón mundial,Italy
Argentina,0,3,0,2.5,France,campeón mundial,12815,France,campeón mundial,France
Argentina,0,3,0,2.5,Cuba,Revolucionarios,12815,Cuba,Revolucionarios,Cuba
Argentina,0,3,0,2.5,Argentina,Tranquilos,12815,Argentina,Tranquilos,Argentina
Argentina,0,3,0,2.5,Brazil,Sublime,12815,Brazil,Sublime,Brazil
Argentina,0,3,0,2.5,Armenia,hospitalaria,12815,Armenia,hospitalaria,Armenia
Argentina,0,3,0,2.5,Peru,tradicionalista,12815,Peru,tradicionalista,Peru
Argentina,0,3,0,2.5,Bolivia,Córdoba La Docta,12815,Bolivia,Córdoba La Docta,Bolivia
Argentina,0,3,0,2.5,Argentina,Mestizos,12815,Argentina,Mestizos,Argentina
Argentina,0,3,0,2.5,Germany,super población,12815,Germany,super población,Germany
Argentina,0,3,0,2.5,Iran,amables,12815,Iran,amables,Iran
Argentina,0,3,0,2.5,Paraguay,PIRÁMIDES,12815,Paraguay,PIRÁMIDES,Paraguay
Argentina,0,3,0,2.5,Brazil,Expresivos,12815,Brazil,Expresivos,Brazil
Argentina,0,3,0,2.5,Dominican Republic,Expresivos,12815,Dominican Republic,Expresivos,Dominican Republic
Argentina,0,3,0,2.5,Cuba,Expresivos,12815,Cuba,Expresivos,Cuba
Argentina,0,3,0,2.5,Italy,Expresivos,12815,Italy,Expresivos,Italy
Argentina,0,3,0,2.5,Colombia,Expresivos,12815,Colombia,Expresivos,Colombia
Argentina,0,3,0,2.5,France,Gastronomía,12815,France,Gastronomía,France
Argentina,0,3,0,2.5,India,Gastronomía,12815,India,Gastronomía,India
Argentina,0,3,0,2.5,Italy,Gastronomía,12815,Italy,Gastronomía,Italy
Argentina,0,3,0,2.5,Peru,Gastronomía,12815,Peru,Gastronomía,Peru
Argentina,0,3,0,2.5,Armenia,Tradicionales,12815,Armenia,Tradicionales,Armenia
Argentina,0,3,0,2.5,Bolivia,Tradicionales,12815,Bolivia,Tradicionales,Bolivia
Argentina,0,3,0,2.5,India,Tradicionales,12815,India,Tradicionales,India
Argentina,0,3,0,2.5,Japan,Tradicionales,12815,Japan,Tradicionales,Japan
Argentina,0,3,0,2.5,Egypt,Tradicionales,12815,Egypt,Tradicionales,Egypt
Argentina,0,3,0,2.5,Argentina,Futbol,12815,Argentina,Futbol,Argentina
Argentina,0,3,0,2.5,Brazil,Futbol,12815,Brazil,Futbol,Brazil
Argentina,0,3,0,2.5,Colombia,Futbol,12815,Colombia,Futbol,Colombia
Argentina,0,3,0,2.5,France,Futbol,12815,France,Futbol,France
Argentina,0,3,0,2.5,Dominican Republic,charlatán,12815,Dominican Republic,charlatán,Dominican Republic
Argentina,0,3,0,2.5,Chile,charlatán,12815,Chile,charlatán,Chile
Argentina,0,3,0,2.5,Mexico,charlatán,12815,Mexico,charlatán,Mexico
Argentina,0,3,0,2.5,Austria,Desarrollados,12815,Austria,Desarrollados,Austria
Argentina,0,3,0,2.5,Finland,Desarrollados,12815,Finland,Desarrollados,Finland
Argentina,0,3,0,2.5,Germany,Desarrollados,12815,Germany,Desarrollados,Germany
Argentina,0,3,0,2.5,Israel,Desarrollados,12815,Israel,Desarrollados,Israel
Argentina,0,3,0,2.5,Switzerland,Desarrollados,12815,Switzerland,Desarrollados,Switzerland
Argentina,0,3,0,2.5,Brazil,felicidad,12815,Brazil,felicidad,Brazil
Argentina,0,3,0,2.5,Jamaica,felicidad,12815,Jamaica,felicidad,Jamaica
Argentina,0,3,0,2.5,Peru,Comidas picantes,12815,Peru,Comidas picantes,Peru
Argentina,0,3,0,2.5,Afghanistan,pobreza,12815,Afghanistan,pobreza,Afghanistan
Argentina,0,3,0,2.5,Angola,pobreza,12815,Angola,pobreza,Angola
Argentina,0,3,0,2.5,Bolivia,pobreza,12815,Bolivia,pobreza,Bolivia
Argentina,0,3,0,2.5,Czechia,pobreza,12815,Czechia,pobreza,Czechia
Argentina,0,3,0,2.5,Paraguay,pobreza,12815,Paraguay,pobreza,Paraguay
Argentina,0,3,0,2.5,Mexico,civilización maya,12815,Mexico,civilización maya,Mexico
Argentina,0,3,0,2.5,Angola,Animales,12815,Angola,Animales,Angola
Argentina,0,3,0,2.5,Brazil,Animales,12815,Brazil,Animales,Brazil
Argentina,0,3,0,2.5,Kenya,Animales,12815,Kenya,Animales,Kenya
Argentina,0,3,0,2.5,Madagascar,Animales,12815,Madagascar,Animales,Madagascar
Argentina,0,3,0,2.5,Tanzania,Animales,12815,Tanzania,Animales,Tanzania
Argentina,0,3,0,2.5,Austria,"Orden, desarrollados, globalizados",12815,Austria,"Orden, desarrollados, globalizados",Austria
Argentina,0,3,0,2.5,Canada,"Orden, desarrollados, globalizados",12815,Canada,"Orden, desarrollados, globalizados",Canada
Argentina,0,3,0,2.5,Japan,"Orden, desarrollados, globalizados",12815,Japan,"Orden, desarrollados, globalizados",Japan
Argentina,0,3,0,2.5,United States,"Orden, desarrollados, globalizados",12815,United States,"Orden, desarrollados, globalizados",United States
Argentina,0,3,0,2.5,France,soberbia,12815,France,soberbia,France
Argentina,0,3,0,2.5,Nigeria,Pobreza,12815,Nigeria,Pobreza,Nigeria
Argentina,0,3,0,2.5,Angola,Divergentes,12815,Angola,Divergentes,Angola
Argentina,0,3,0,2.5,Paraguay,Pobreza,12815,Paraguay,Pobreza,Paraguay
Argentina,0,3,0,2.5,Argentina,machista,12815,Argentina,machista,Argentina
Argentina,0,3,0,2.5,Argentina,LATINOS,12815,Argentina,LATINOS,Argentina
Argentina,0,3,0,2.5,Haiti,Pobreza,12815,Haiti,Pobreza,Haiti
Argentina,0,3,0,2.5,Chile,Recursos naturales,12815,Chile,Recursos naturales,Chile
Argentina,0,3,0,2.5,Bolivia,música con instrumentos étnicos,12815,Bolivia,música con instrumentos étnicos,Bolivia
Argentina,0,3,0,2.5,United States,GUERRA,12815,United States,GUERRA,United States
Argentina,0,3,0,2.5,Russia,GUERRA,12815,Russia,GUERRA,Russia
Argentina,0,3,0,2.5,Israel,GUERRA,12815,Israel,GUERRA,Israel
Argentina,0,3,0,2.5,Argentina,Danza folclórica chamamé,12815,Argentina,Danza folclórica chamamé,Argentina
Argentina,0,3,0,2.5,Argentina,"pasión, reuniones, amigos",12815,Argentina,"pasión, reuniones, amigos",Argentina
Argentina,0,3,0,2.5,Central African Republic,Pobreza,12815,Central African Republic,Pobreza,Central African Republic
Argentina,0,3,0,2.5,Paraguay,Danza folclórica chamamé,12815,Paraguay,Danza folclórica chamamé,Paraguay
Argentina,0,3,0,2.5,Colombia,comidas tipicas,12815,Colombia,comidas tipicas,Colombia
Argentina,0,3,0,2.5,Iran,Pobreza,12815,Iran,Pobreza,Iran
Argentina,0,3,0,2.5,Afghanistan,Pobreza,12815,Afghanistan,Pobreza,Afghanistan
Argentina,0,3,0,2.5,Greece,Paisajes; turismo,12815,Greece,Paisajes; turismo,Greece
Argentina,0,3,0,2.5,Ecuador,Dolarizado,12815,Ecuador,Dolarizado,Ecuador
Argentina,0,3,0,2.5,Colombia,fiesta,12815,Colombia,fiesta,Colombia
Argentina,0,3,0,2.5,Brazil,soja,12815,Brazil,soja,Brazil
Argentina,0,3,0,2.5,Brazil,futbolera,12815,Brazil,futbolera,Brazil
Argentina,0,3,0,2.5,Peru,solidaridad,12815,Peru,solidaridad,Peru
Argentina,0,3,0,2.5,Brazil,Tragos y comida rica,12815,Brazil,Tragos y comida rica,Brazil
Argentina,0,3,0,2.5,Spain,Hermandad,12815,Spain,Hermandad,Spain
Argentina,0,3,0,2.5,Belgium,Cerveza,12815,Belgium,Cerveza,Belgium
Argentina,0,3,0,2.5,Dominican Republic,Lindo,12815,Dominican Republic,Lindo,Dominican Republic
Argentina,0,3,0,2.5,Qatar,musulman,12815,Qatar,musulman,Qatar
Argentina,0,3,0,2.5,Mexico,mujeres,12815,Mexico,mujeres,Mexico
Argentina,0,3,0,2.5,Argentina,Belleza,12815,Argentina,Belleza,Argentina
Argentina,0,3,0,2.5,Afghanistan,"Si bien es una cultura con mucha historia, es esa historia la que hace al estereotipo de una sociedad donde el oro pertenecia a pocos y la pobreza a la mayoria",12815,Afghanistan,"Si bien es una cultura con mucha historia, es esa historia la que hace al estereotipo de una sociedad donde el oro pertenecia a pocos y la pobreza a la mayoria",Afghanistan
Argentina,0,3,0,2.5,Croatia,ordenados,12815,Croatia,ordenados,Croatia
Argentina,0,3,0,2.5,Argentina,amigos,12815,Argentina,amigos,Argentina
Argentina,0,3,0,2.5,Paraguay,compatriotas,12815,Paraguay,compatriotas,Paraguay
Argentina,0,3,0,2.5,Peru,civilización maya,12815,Peru,civilización maya,Peru
Argentina,0,3,0,2.5,Afghanistan,Pobreza,12815,Afghanistan,Pobreza,Afghanistan
Argentina,0,3,0,2.5,Algeria,Pobreza,12815,Algeria,Pobreza,Algeria
Argentina,0,3,0,2.5,Israel,música,12815,Israel,música,Israel
Argentina,0,3,0,2.5,Argentina,Comida chipá,12815,Argentina,Comida chipá,Argentina
Argentina,0,3,0,2.5,Brazil,amigos,12815,Brazil,amigos,Brazil
Argentina,0,3,0,2.5,Chile,ACOGEDORES,12815,Chile,ACOGEDORES,Chile
Argentina,0,3,0,2.5,El Salvador,lugar,12815,El Salvador,lugar,El Salvador
Argentina,0,3,0,2.5,Argentina,Animales,12815,Argentina,Animales,Argentina
Argentina,0,3,0,2.5,Argentina,inestabilidad economica,12815,Argentina,inestabilidad economica,Argentina
Argentina,0,3,0,2.5,Afghanistan,Pobreza,12815,Afghanistan,Pobreza,Afghanistan
Argentina,0,3,0,2.5,Italy,Cultura,12815,Italy,Cultura,Italy
Argentina,0,3,0,2.5,Chile,Solidaridad,12815,Chile,Solidaridad,Chile
Argentina,0,3,0,2.5,Brazil,Juntadas,12815,Brazil,Juntadas,Brazil
Argentina,0,3,0,2.5,Argentina,"futbol, Messi, familia, mate, dulce de leche",12815,Argentina,"futbol, Messi, familia, mate, dulce de leche",Argentina
Argentina,0,3,0,2.5,Brazil,colonial,12815,Brazil,colonial,Brazil
Argentina,0,3,0,2.5,Iran,Fanatismo,12815,Iran,Fanatismo,Iran
Argentina,0,3,0,2.5,Iraq,Fanatismo,12815,Iraq,Fanatismo,Iraq
Argentina,0,3,0,2.5,Peru,Comida chipá,12815,Peru,Comida chipá,Peru
Argentina,0,3,0,2.5,Argentina,Pobreza,12815,Argentina,Pobreza,Argentina
Argentina,0,3,0,2.5,Brazil,Mar turquesa,12815,Brazil,Mar turquesa,Brazil
Argentina,0,3,0,2.5,Afghanistan,Recursos naturales,12815,Afghanistan,Recursos naturales,Afghanistan
Argentina,0,3,0,2.5,Nigeria,Pobreza,12815,Nigeria,Pobreza,Nigeria
Argentina,0,3,0,2.5,Venezuela,petróleo,12815,Venezuela,petróleo,Venezuela
Argentina,0,3,0,2.5,Brazil,calida,12815,Brazil,calida,Brazil
Argentina,0,3,0,2.5,Argentina,Pasión,12815,Argentina,Pasión,Argentina
Argentina,0,3,0,2.5,Argentina,Barco,12815,Argentina,Barco,Argentina
Argentina,0,3,0,2.5,Argentina,"contentos, felices",12815,Argentina,"contentos, felices",Argentina
Argentina,0,3,0,2.5,Mexico,Serenata,12815,Mexico,Serenata,Mexico
Argentina,0,3,0,2.5,Venezuela,Charlatanes,12815,Venezuela,Charlatanes,Venezuela
Argentina,0,3,0,2.5,Haiti,Hambruna,12815,Haiti,Hambruna,Haiti
Argentina,0,3,0,2.5,Paraguay,sopa,12815,Paraguay,sopa,Paraguay
Argentina,0,3,0,2.5,Chile,Tranquilos,12815,Chile,Tranquilos,Chile
Argentina,0,3,0,2.5,Bolivia,Pobreza,12815,Bolivia,Pobreza,Bolivia
Argentina,0,3,0,2.5,Cambodia,Pobreza,12815,Cambodia,Pobreza,Cambodia
Argentina,0,3,0,2.5,Haiti,Pobreza,12815,Haiti,Pobreza,Haiti
Argentina,0,3,0,2.5,Peru,Pobreza,12815,Peru,Pobreza,Peru
Argentina,0,3,0,2.5,Angola,"ebola, chimpances",12815,Angola,"ebola, chimpances",Angola
Argentina,0,3,0,2.5,United Kingdom,frios,12815,United Kingdom,frios,United Kingdom
Argentina,0,3,0,2.5,Brazil,forma democratica,12815,Brazil,forma democratica,Brazil
Argentina,0,3,0,2.5,Mexico,sombrero,12815,Mexico,sombrero,Mexico
Argentina,0,3,0,2.5,Brazil,playas,12815,Brazil,playas,Brazil
Argentina,0,3,0,2.5,Afghanistan,Pobreza,12815,Afghanistan,Pobreza,Afghanistan
Argentina,0,3,0,2.5,Argentina,Pobreza,12815,Argentina,Pobreza,Argentina
Argentina,0,3,0,2.5,India,"contentos, felices",12815,India,"contentos, felices",India
Argentina,0,3,0,2.5,Argentina,Pobreza,12815,Argentina,Pobreza,Argentina
Argentina,0,3,0,2.5,Argentina,corrupcion,12815,Argentina,corrupcion,Argentina
Argentina,0,3,0,2.5,Argentina,SIMPATÍA,12815,Argentina,SIMPATÍA,Argentina
Argentina,0,3,0,2.5,Spain,charlatán,12815,Spain,charlatán,Spain
Argentina,0,3,0,2.5,Brazil,sobervios,12815,Brazil,sobervios,Brazil
Argentina,0,3,0,2.5,France,Pasión,12815,France,Pasión,France
Argentina,0,3,0,2.5,Cote d'Ivoire,Barco,12815,Cote d'Ivoire,Barco,Cote d'Ivoire
Argentina,0,3,0,2.5,Argentina,super poblacion,12815,Argentina,super poblacion,Argentina
Argentina,0,3,0,2.5,Argentina,Fuertes,12815,Argentina,Fuertes,Argentina
Argentina,0,3,0,2.5,Argentina,alegría,12815,Argentina,alegría,Argentina
Argentina,0,3,0,2.5,Argentina,La cultura,12815,Argentina,La cultura,Argentina
Argentina,0,3,0,2.5,Argentina,Solidaridad,12815,Argentina,Solidaridad,Argentina
Argentina,0,3,0,2.5,Argentina,costumbres,12815,Argentina,costumbres,Argentina
Argentina,0,3,0,2.5,Argentina,partido de futbol,12815,Argentina,partido de futbol,Argentina
Argentina,0,3,0,2.5,Argentina,campeón mundial,12815,Argentina,campeón mundial,Argentina
Argentina,0,3,0,2.5,Bolivia,Pobreza,12815,Bolivia,Pobreza,Bolivia
Argentina,0,3,0,2.5,Greece,portuario,12815,Greece,portuario,Greece
Argentina,0,3,0,2.5,Egypt,"pirámides, machismo, arena, desierto",12815,Egypt,"pirámides, machismo, arena, desierto",Egypt
Argentina,0,3,0,2.5,Sweden,limpieza,12815,Sweden,limpieza,Sweden
Argentina,0,3,0,2.5,Italy,La cultura,12815,Italy,La cultura,Italy
Argentina,0,3,0,2.5,France,La cultura,12815,France,La cultura,France
Argentina,0,3,0,2.5,Cuba,La cultura,12815,Cuba,La cultura,Cuba
Argentina,0,3,0,2.5,Qatar,"Economia ligada al petroleo y finanzas , rascacielos modernos , formula !",12815,Qatar,"Economia ligada al petroleo y finanzas , rascacielos modernos , formula !",Qatar
Argentina,0,3,0,2.5,Brazil,partido de futbol,12815,Brazil,partido de futbol,Brazil
Argentina,0,3,0,2.5,Uruguay,partido de futbol,12815,Uruguay,partido de futbol,Uruguay
Argentina,0,3,0,2.5,Ecuador,inseguridad,12815,Ecuador,inseguridad,Ecuador
Argentina,0,3,0,2.5,Colombia,inseguridad,12815,Colombia,inseguridad,Colombia
Argentina,0,3,0,2.5,Mexico,inseguridad,12815,Mexico,inseguridad,Mexico
Argentina,0,3,0,2.5,Brazil,inseguridad,12815,Brazil,inseguridad,Brazil
Argentina,0,3,0,2.5,Colombia,SIMPATÍA,12815,Colombia,SIMPATÍA,Colombia
Argentina,0,3,0,2.5,Peru,Mascar coca,12815,Peru,Mascar coca,Peru
Argentina,0,3,0,2.5,Uruguay,carnaval,12815,Uruguay,carnaval,Uruguay
Argentina,0,3,0,2.5,Italy,carnaval,12815,Italy,carnaval,Italy
Argentina,0,3,0,2.5,United Kingdom,puntualidad,12815,United Kingdom,puntualidad,United Kingdom
Argentina,0,3,0,2.5,Germany,puntualidad,12815,Germany,puntualidad,Germany
Argentina,0,3,0,2.5,Paraguay,enamorados,12815,Paraguay,enamorados,Paraguay
Argentina,0,3,0,2.5,Argentina,futbolero,12815,Argentina,futbolero,Argentina
Argentina,0,3,0,2.5,Brazil,futbolero,12815,Brazil,futbolero,Brazil
Argentina,0,3,0,2.5,Uruguay,futbolero,12815,Uruguay,futbolero,Uruguay
Argentina,0,3,0,2.5,Iran,petroleo,12815,Iran,petroleo,Iran
Argentina,0,3,0,2.5,Venezuela,petroleo,12815,Venezuela,petroleo,Venezuela
Argentina,0,3,0,2.5,United Arab Emirates,petroleo,12815,United Arab Emirates,petroleo,United Arab Emirates
Argentina,0,3,0,2.5,Argentina,futbnol,12815,Argentina,futbnol,Argentina
Argentina,0,3,0,2.5,Argentina,Pobreza,12815,Argentina,Pobreza,Argentina
Argentina,0,3,0,2.5,Argentina,Pobreza,12815,Argentina,Pobreza,Argentina
Argentina,0,3,0,2.5,Spain,sombrero,12815,Spain,sombrero,Spain
Argentina,0,3,0,2.5,Italy,familieros,12815,Italy,familieros,Italy
Argentina,0,3,0,2.5,France,Gran cantidad de psicanalistas,12815,France,Gran cantidad de psicanalistas,France
Argentina,0,3,0,2.5,United Kingdom,capitalistas,12815,United Kingdom,capitalistas,United Kingdom
Argentina,0,3,0,2.5,United Kingdom,INDUSTRIAS,12815,United Kingdom,INDUSTRIAS,United Kingdom
Argentina,0,3,0,2.5,United States,INDUSTRIAS,12815,United States,INDUSTRIAS,United States
Argentina,0,3,0,2.5,China,INDUSTRIAS,12815,China,INDUSTRIAS,China
Argentina,0,3,0,2.5,Argentina,pedantes,12815,Argentina,pedantes,Argentina
Argentina,0,3,0,2.5,Spain,pedantes,12815,Spain,pedantes,Spain
Argentina,0,3,0,2.5,Italy,pedantes,12815,Italy,pedantes,Italy
Argentina,0,3,0,2.5,Brazil,playas,12815,Brazil,playas,Brazil
Argentina,0,3,0,2.5,Angola,pobres,12815,Angola,pobres,Angola
Argentina,0,3,0,2.5,Haiti,pobres,12815,Haiti,pobres,Haiti
Argentina,0,3,0,2.5,Brazil,"Pobreza, grandes jugadores de fútbol, buena comida, amistosos, etc.",12815,Brazil,"Pobreza, grandes jugadores de fútbol, buena comida, amistosos, etc.",Brazil
Argentina,0,3,0,2.5,Afghanistan,sociedad arabe,12815,Afghanistan,sociedad arabe,Afghanistan
Argentina,0,3,0,2.5,France,rica comida,12815,France,rica comida,France
Argentina,0,3,0,2.5,Uruguay,tomar mate,12815,Uruguay,tomar mate,Uruguay
Argentina,0,3,0,2.5,Peru,pobreza,12815,Peru,pobreza,Peru
Argentina,0,3,0,2.5,Argentina,ventajeros,12815,Argentina,ventajeros,Argentina
Argentina,0,3,0,2.5,Italy,ventajeros,12815,Italy,ventajeros,Italy
Argentina,0,3,0,2.5,Germany,vtivinicola,12815,Germany,vtivinicola,Germany
Argentina,0,3,0,2.5,Italy,vtivinicola,12815,Italy,vtivinicola,Italy
Argentina,0,3,0,2.5,Argentina,familiero,12815,Argentina,familiero,Argentina
Argentina,0,3,0,2.5,Germany,honestos,12815,Germany,honestos,Germany
Argentina,0,3,0,2.5,France,honestos,12815,France,honestos,France
Argentina,0,3,0,2.5,France,Superficiales,12815,France,Superficiales,France
Argentina,0,3,0,2.5,France,refinados,12815,France,refinados,France
Argentina,0,3,0,2.5,China,costumbres ideológicas antiguas,12815,China,costumbres ideológicas antiguas,China
Argentina,0,3,0,2.5,Italy,ruidoso,12815,Italy,ruidoso,Italy
Argentina,0,3,0,2.5,United States,ruidoso,12815,United States,ruidoso,United States
Argentina,0,3,0,2.5,Cuba,pobreza,12815,Cuba,pobreza,Cuba
Argentina,0,3,0,2.5,Argentina,multicultural,12815,Argentina,multicultural,Argentina
Argentina,0,3,0,2.5,Italy,tradicionalista,12815,Italy,tradicionalista,Italy
Argentina,0,3,0,2.5,France,tradicionalista,12815,France,tradicionalista,France
Argentina,0,3,0,2.5,Haiti,hambre y desastres naturales,12815,Haiti,hambre y desastres naturales,Haiti
Argentina,0,3,0,2.5,Angola,hambre y desastres naturales,12815,Angola,hambre y desastres naturales,Angola
Argentina,0,3,0,2.5,Brazil,Argentina,12815,Brazil,Argentina,Brazil
Argentina,0,3,0,2.5,Argentina,Pobreza,12815,Argentina,Pobreza,Argentina
Argentina,0,3,0,2.5,Bolivia,Pobreza,12815,Bolivia,Pobreza,Bolivia
Argentina,0,3,0,2.5,Ecuador,Pobreza,12815,Ecuador,Pobreza,Ecuador
Argentina,0,3,0,2.5,Colombia,Pobreza,12815,Colombia,Pobreza,Colombia
Argentina,0,3,0,2.5,Argentina,Mascar coca,12815,Argentina,Mascar coca,Argentina
Argentina,0,3,0,2.5,France,Educación,12815,France,Educación,France
Argentina,0,3,0,2.5,Germany,Educación,12815,Germany,Educación,Germany
Argentina,0,3,0,2.5,United States,impuntualidad,12815,United States,impuntualidad,United States
Argentina,0,3,0,2.5,Brazil,comer asado,12815,Brazil,comer asado,Brazil
Argentina,0,3,0,2.5,Bolivia,Pobreza,12815,Bolivia,Pobreza,Bolivia
Argentina,0,3,0,2.5,Haiti,Pobreza,12815,Haiti,Pobreza,Haiti
Argentina,0,3,0,2.5,China,masividad,12815,China,masividad,China
Argentina,0,3,0,2.5,India,masividad,12815,India,masividad,India
Argentina,0,3,0,2.5,Nigeria,masividad,12815,Nigeria,masividad,Nigeria
Argentina,0,3,0,2.5,Argentina,Características,12815,Argentina,Características,Argentina
Argentina,0,3,0,2.5,Colombia,Características,12815,Colombia,Características,Colombia
Argentina,0,3,0,2.5,Argentina,Compartir,12815,Argentina,Compartir,Argentina
Argentina,0,3,0,2.5,Paraguay,Compartir,12815,Paraguay,Compartir,Paraguay
Argentina,0,3,0,2.5,Argentina,"fútbol, música, costumbres",12815,Argentina,"fútbol, música, costumbres",Argentina
Argentina,0,3,0,2.5,Colombia,"fútbol, música, costumbres",12815,Colombia,"fútbol, música, costumbres",Colombia
Argentina,0,3,0,2.5,Bolivia,muchos niños,12815,Bolivia,muchos niños,Bolivia
Argentina,0,3,0,2.5,Nigeria,muchos niños,12815,Nigeria,muchos niños,Nigeria
Argentina,0,3,0,2.5,Paraguay,muchos niños,12815,Paraguay,muchos niños,Paraguay
Argentina,0,3,0,2.5,Argentina,Pobreza,12815,Argentina,Pobreza,Argentina
Argentina,0,3,0,2.5,Argentina,campeón mundial,12815,Argentina,campeón mundial,Argentina
Argentina,0,3,0,2.5,Brazil,campeón mundial,12815,Brazil,campeón mundial,Brazil
Argentina,0,3,0,2.5,Canada,nieve,12815,Canada,nieve,Canada
Argentina,0,3,0,2.5,Russia,nieve,12815,Russia,nieve,Russia
Argentina,0,3,0,2.5,Haiti,condiciones de vivienda precarias,12815,Haiti,condiciones de vivienda precarias,Haiti
Argentina,0,3,0,2.5,Brazil,Gente linda,12815,Brazil,Gente linda,Brazil
Argentina,0,3,0,2.5,Colombia,Gente linda,12815,Colombia,Gente linda,Colombia
Argentina,0,3,0,2.5,Bolivia,Mascar coca,12815,Bolivia,Mascar coca,Bolivia
Argentina,0,3,0,2.5,Peru,Comidas típicas,12815,Peru,Comidas típicas,Peru
Argentina,0,3,0,2.5,Italy,Comidas típicas,12815,Italy,Comidas típicas,Italy
Argentina,0,3,0,2.5,Uruguay,Tango - Asado - Futbol,12815,Uruguay,Tango - Asado - Futbol,Uruguay
Argentina,0,3,0,2.5,Colombia,narcotrafico,12815,Colombia,narcotrafico,Colombia
Argentina,0,3,0,2.5,Mexico,narcotrafico,12815,Mexico,narcotrafico,Mexico
Argentina,0,3,0,2.5,Afghanistan,Pobreza,12815,Afghanistan,Pobreza,Afghanistan
Argentina,0,3,0,2.5,Angola,Pobreza,12815,Angola,Pobreza,Angola
Argentina,0,3,0,2.5,Cambodia,Pobreza,12815,Cambodia,Pobreza,Cambodia
Argentina,0,3,0,2.5,Argentina,Pobreza,12815,Argentina,Pobreza,Argentina
Argentina,0,3,0,2.5,Afghanistan,Pobreza,12815,Afghanistan,Pobreza,Afghanistan
Argentina,0,3,0,2.5,Angola,Pobreza,12815,Angola,Pobreza,Angola
Argentina,0,3,0,2.5,Argentina,partido de futbol,12815,Argentina,partido de futbol,Argentina
Argentina,0,3,0,2.5,Paraguay,partido de futbol,12815,Paraguay,partido de futbol,Paraguay
Argentina,0,3,0,2.5,Uruguay,partido de futbol,12815,Uruguay,partido de futbol,Uruguay
Argentina,0,3,0,2.5,Bolivia,EMPANADAS,12815,Bolivia,EMPANADAS,Bolivia
Argentina,0,3,0,2.5,Argentina,futbolera,12815,Argentina,futbolera,Argentina
Argentina,0,3,0,2.5,Argentina,Las tonadas de cada localidad dentro de la provincia de córdoba,12815,Argentina,Las tonadas de cada localidad dentro de la provincia de córdoba,Argentina
Argentina,0,3,0,2.5,Italy,hospitalidad,12815,Italy,hospitalidad,Italy
Argentina,0,3,0,2.5,Brazil,"Amistosos, fiesteros",12815,Brazil,"Amistosos, fiesteros",Brazil
Argentina,0,3,0,2.5,Brazil,charlatan,12815,Brazil,charlatan,Brazil
Argentina,0,3,0,2.5,Colombia,charlatan,12815,Colombia,charlatan,Colombia
Argentina,0,3,0,2.5,Argentina,Futbol,12815,Argentina,Futbol,Argentina
Argentina,0,3,0,2.5,Brazil,Futbol,12815,Brazil,Futbol,Brazil
Argentina,0,3,0,2.5,Afghanistan,Hambre,12815,Afghanistan,Hambre,Afghanistan
Argentina,0,3,0,2.5,Bolivia,familiero,12815,Bolivia,familiero,Bolivia
Argentina,0,3,0,2.5,Australia,Educación,12815,Australia,Educación,Australia
Argentina,0,3,0,2.5,Argentina,TACOS,12815,Argentina,TACOS,Argentina
